ANIO,MES,BARRIO,USO,ESTRATO,PROMEDIO,INMUEBLES
2016,1,Centro,Residencial,3,14.12,907
2016,10,Colon,Residencial,1,23,2
2016,3,Vereda La Linda,Rural,2,14.07,115
2017,5,Vereda Alto Corinto,Residencial,3,8,1
2018,2,Zona Industrial,Rural,2,10.5,2
2017,3,Bengala,Residencial,2,8.67,498
2016,8,Palogrande,Residencial,6,11.98,277
2017,4,Caserio La Enea,Residencial,3,6.67,3
2018,7,Panorama,Comercial,Comercial,1,1
2016,6,Vereda San Peregrino,Rural,3,18.5,54
2016,8,Santa Helena - Conjunto La Estacion,Residencial,5,9.24,189
2016,4,Colseguros,Residencial,5,7.58,270
2017,7,Versalles,Residencial,1,8.14,7
2016,1,Panorama,Residencial,3,7.95,128
2016,4,Los Agustinos,Residencial,4,17.97,31
2016,8,La Isla,Residencial,2,12.11,35
2016,11,Vereda La China,Rural,1,8.25,8
2017,5,Alferez Real,Residencial,2,20,2
2018,6,El Trebol,Comercial,Comercial,6.27,15
2018,5,San Sebastian (I - II Etapa),Oficial,Oficial,47,1
2016,1,Alta Suiza,Residencial,6,8.73,515
2017,12,VillaCarmenza,Residencial,4,8.09,602
2018,2,Residencias Manizales,Residencial,4,11.16,646
2018,2,Altos de Capri,Suministro a Constru,Suministro a Constru,128,1
2017,3,VillaHermosa - La Playa,Servicios Especiales,Servicios Especiales,1,2
2016,12,Vereda Minitas,Industrial,Industrial,52.33,3
2017,9,Sacatin,Rural,2,4,1
2017,9,Zona Industrial,Residencial,1,7,1
2017,7,Castellana,Residencial,6,16.61,28
2016,4,Aguacate,Residencial,1,7.76,42
2016,12,Vereda El Rosario,Rural,5,35,19
2018,5,Vereda Minitas,Industrial,Industrial,23.33,3
2017,10,Alta Suiza,Residencial,1,3,6
2018,4,Vereda La Palma,Rural,1,8.02,49
2017,10,Uribe,Residencial,4,12.23,256
2018,6,VillaHermosa - La Playa,Residencial,1,18.33,3
2016,6,Centro,Oficial,Oficial,41.15,68
2017,10,Residencias Manizales,Residencial,3,10.14,7
2018,1,Vereda Agua Bonita,Rural,2,14.27,11
2016,4,Fanny Gonzalez,Comercial,Comercial,17,2
2017,5,El Caribe,Residencial,1,16.33,3
2017,4,Puerta del Sol,Residencial,3,8.25,908
2016,5,Vereda Bajo Corinto,Industrial,Industrial,93,1
2018,4,La Avanzada,Comercial,Comercial,8,1
2018,3,Bella Montaña (Hosp G. - Esc),Oficial,Oficial,61.5,2
2016,9,Alta Suiza,Suministro a Constru,Suministro a Constru,2,1
2017,4,Residencias Manizales,Servicios Especiales,Servicios Especiales,13.25,8
2016,8,Vereda Agua Bonita,Industrial,Industrial,2,1
2017,8,Vereda La China,Servicios Especiales,Servicios Especiales,0,1
2017,8,El Sol,Residencial,3,13.44,223
2017,5,Marmato,Residencial,1,13.51,178
2016,12,las Colinas,Residencial,2,12.68,444
2017,3,Camelia,Servicios Especiales,Servicios Especiales,10.6,5
2016,6,Arboleda,Residencial,5,11.91,278
2016,8,Guamal,Servicios Especiales,Servicios Especiales,10,1
2017,12,Fundadores,Residencial,2,1,1
2016,10,Bella Montaña (Hosp G. - Esc),Oficial,Oficial,114.5,2
2016,10,Vereda La Cabaña,Rural,4,13.35,52
2016,10,Los Alcazares,Residencial,4,10.46,853
2016,2,Residencias Manizales,Residencial,3,11.57,7
2016,5,San Jorge,Oficial,Oficial,30,4
2016,3,La Asuncion,Residencial,3,11.93,674
2018,6,Vereda Morrogacho,Rural,4,68,1
2018,1,Vereda El Arenillo,Rural,2,15.09,105
2018,4,Guamal,Residencial,3,10.06,1366
2018,1,Palermo,Oficial,Oficial,18,1
2018,6,Cerros de la Alhambra,Suministro a Constru,Suministro a Constru,19,1
2018,2,Fanny Gonzalez,Residencial,2,13.03,651
2017,4,Vereda Alto Corinto,Rural,2,15,1
2018,2,Camelia,Servicios Especiales,Servicios Especiales,10.2,5
2017,3,las Colinas,Suministro a Constru,Suministro a Constru,3,1
2016,1,Tejares,Residencial,6,14.38,126
2017,12,Zona Industrial,Rural,2,10.5,2
2017,11,Vereda La Siria,Servicios Especiales,Servicios Especiales,145,1
2017,10,Colombia,Residencial,4,10.03,32
2016,8,Villa Julia,Residencial,2,12.58,108
2017,10,Residencias Manizales,Servicios Especiales,Servicios Especiales,13.25,8
2016,9,Vereda La Cabaña,Rural,2,11.76,140
2016,5,Vereda El Aventino,Rural,3,12.33,24
2017,3,Vereda El Guineo,Industrial,Industrial,0,1
2016,3,San Sebastian (I - II Etapa),Residencial,1,10.19,566
2017,10,Vereda La Trinidad,Rural,2,12.22,18
2017,12,La Rambla,Industrial,Industrial,184,1
2017,1,Vereda Morrogacho,Rural,4,73,1
2016,5,Bosques del Norte,Oficial,Oficial,51.83,6
2018,2,El Campin,Oficial,Oficial,10,1
2016,9,Vereda La Trinidad,Rural,3,23.77,13
2017,3,Las Americas,Oficial,Oficial,18.2,5
2017,12,Los Alcazares,Oficial,Oficial,25,2
2016,7,Vereda La Siria,Rural,1,6.27,11
2017,10,CampoHermoso (Univ. Mzles),Oficial,Oficial,47,4
2017,3,San Antonio,Oficial,Oficial,175.83,6
2016,3,Chipre,Residencial,2,13.28,57
2017,5,La Argentina,Residencial,3,12.73,448
2016,1,Fundadores,Residencial,5,15.91,11
2017,10,Olivares,Residencial,2,6.58,38
2016,4,La Leonora,Residencial,3,15.98,82
2017,4,Vereda La Violeta,Comercial,Comercial,1,2
2017,4,Vereda Alto del Naranjo,Comercial,Comercial,106,1
2017,1,Chachafruto,Residencial,1,10,41
2018,1,Camilo Torres,Residencial,2,12.77,377
2017,6,Vereda La Francia,Rural,3,4,1
2018,1,Vereda Agua Bonita,Rural,5,2,1
2016,12,Ciudadela La Linda,Residencial,2,10.69,931
2018,2,San Sebastian(III Etapa),Oficial,Oficial,75,1
2016,4,Vereda San Peregrino,Industrial,Industrial,19.17,6
2017,4,Ciudadela La Linda,Rural,2,12.5,2
2017,10,Vereda La Linda,Servicios Especiales,Servicios Especiales,46,2
2016,3,Cervantes,Residencial,3,14.17,1253
2016,1,CampoAmor,Comercial,Comercial,9.77,43
2016,1,Vereda Quiebra de Velez,Residencial,1,8.5,4
2016,8,Vereda Guacas,Industrial,Industrial,0,1
2017,11,Vereda Alto Tablazo,Rural,2,15.21,72
2016,5,Los Cedros,Residencial,3,13.02,402
2017,9,SanCancio,Residencial,6,10.54,2011
2018,4,Vereda Cuchilla del Salado,Residencial,3,3,1
2017,11,Ciudadela La Linda,Residencial,3,6.57,7
2016,12,Vereda Santa Clara,Rural,3,0.6,5
2018,6,El Bosque,Residencial,1,13.53,106
2017,4,La Avanzada,Residencial,2,19.43,58
2016,12,Lleras,Comercial,Comercial,13.74,94
2018,7,CampoAmor,Residencial,2,16.12,65
2017,5,Baja Suiza,Oficial,Oficial,94,1
2017,4,Palogrande,Suministro a Constru,Suministro a Constru,47.33,3
2016,10,Vereda La Trinidad,Residencial,4,18.67,3
2016,10,Samaria,Oficial,Oficial,43,1
2016,6,San Antonio,Industrial,Industrial,6,1
2017,12,La Avanzada,Comercial,Comercial,13,1
2017,3,Topacio,Residencial,1,15.5,2
2018,5,Vereda Guacas,Oficial,Oficial,16.5,2
2017,12,Niño Jesus de Praga,Residencial,2,29,1
2018,6,Colombia,Servicios Especiales,Servicios Especiales,5,2
2017,6,Vereda Alto del Naranjo,Comercial,Comercial,110,1
2018,2,Fundadores,Servicios Especiales,Servicios Especiales,8,2
2016,6,Vereda La Siria,Servicios Especiales,Servicios Especiales,131,1
2016,1,Morrogacho,Servicios Especiales,Servicios Especiales,95.33,3
2016,2,Vereda Alto Tablazo,Rural,4,6.67,3
2017,6,San Antonio,Comercial,Comercial,12.73,131
2017,4,Asturias,Rural,3,27,1
2018,7,Santa Helena - Conjunto La Estacion,Residencial,3,9.51,770
2017,8,Vereda La Argelia,Rural,2,6.46,24
2017,8,Minitas,Comercial,Comercial,21.54,13
2017,3,Vereda El Aventino,Rural,2,13.42,67
2017,2,Vereda El Rosario,Industrial,Industrial,23,4
2017,11,Residencias Manizales,Residencial,4,10.93,646
2016,5,CampoAmor,Residencial,1,19.2,10
2018,4,Vereda Farallones,Industrial,Industrial,24,2
2018,1,Vereda La Palma,Industrial,Industrial,25,1
2017,12,Vereda Bajo Corinto,Industrial,Industrial,94,1
2016,11,San Ignacio,Residencial,1,13.44,61
2016,6,Las Americas,Suministro a Constru,Suministro a Constru,6,1
2016,9,Baja Suiza,Residencial,4,10.66,50
2017,9,Vereda El Rosario,Rural,1,12.95,22
2017,3,Vereda Manzanares,Industrial,Industrial,11.14,7
2018,6,Villapilar,Servicios Especiales,Servicios Especiales,15,1
2016,3,Vereda Minitas,Industrial,Industrial,55.67,3
2017,3,Vereda La Cabaña,Rural,1,5.26,104
2017,3,Vereda Java,Rural,1,8.2,10
2016,9,Centenario,Residencial,4,8,1
2017,9,Vereda Morrogacho,Rural,1,11.9,30
2016,6,Vereda La China,Rural,3,18,15
2016,4,Vereda Bajo Tablazo,Rural,3,16.74,66
2018,3,Chachafruto,Comercial,Comercial,9,1
2016,6,San Sebastian (I - II Etapa),Residencial,1,10.38,567
2016,7,Vereda La Aurora,Rural,3,14.12,26
2016,8,Vereda La Trinidad,Servicios Especiales,Servicios Especiales,110,1
2018,2,Vereda Patio Bonito,Residencial,1,62,1
2018,6,Villa Jardin,Residencial,1,0,2
2016,6,Zona Industrial,Suministro a Constru,Suministro a Constru,30,1
2016,12,Vereda El Arenillo,Rural,2,14.62,100
2016,8,Los Agustinos,Servicios Especiales,Servicios Especiales,70.67,3
2016,8,Minitas,Industrial,Industrial,9,1
2016,3,Vereda Cuchilla del Salado,Oficial,Oficial,22,5
2016,9,Estambul,Residencial,3,8.1,1082
2018,4,Vereda Santa Clara,Oficial,Oficial,40,1
2016,11,La Leonora,Comercial,Comercial,11.81,58
2018,4,Bengala,Comercial,Comercial,3,1
2016,7,Aranjuez,Oficial,Oficial,25.73,11
2018,3,El encuentro,Comercial,Comercial,13.5,10
2016,2,Vereda La Violeta,Servicios Especiales,Servicios Especiales,28,1
2017,12,Vereda La Linda,Residencial,1,12,6
2017,1,las Colinas,Servicios Especiales,Servicios Especiales,13,1
2016,7,Vereda Bajo Corinto,Comercial,Comercial,272.25,4
2018,4,Colombia,Residencial,3,12.03,437
2017,3,Morrogacho,Rural,2,9.8,10
2018,1,Vereda La Palma,Comercial,Comercial,8,2
2017,2,Vereda El Arenillo,Oficial,Oficial,162,3
2018,4,Colombia,Servicios Especiales,Servicios Especiales,6,2
2016,11,Morrogacho,Oficial,Oficial,14,1
2016,8,Santa Helena - Conjunto La Estacion,Residencial,2,9.33,6
2017,8,MalHabar,Residencial,1,14,2
2018,4,Ciudadela La Linda,Residencial,1,14.64,11
2016,4,Sinai,Residencial,2,10.74,703
2016,3,Versalles,Residencial,4,12.58,288
2018,3,La Rambla,Comercial,Comercial,13.71,154
2017,9,Los Alcazares,Residencial,6,2,1
2018,4,Cervantes,Residencial,3,14.45,1284
2016,8,Topacio,Residencial,2,5.5,2
2017,11,La Toscana,Residencial,1,58.5,2
2018,5,Nevado,Servicios Especiales,Servicios Especiales,82,1
2017,9,20 de julio,Residencial,2,15.64,164
2016,9,Bengala,Residencial,2,8.49,498
2017,9,Cerro de Oro,Industrial,Industrial,12,2
2018,2,Alta Suiza,Uso General,Uso General,0,1
2016,7,Vereda Patio Bonito,Oficial,Oficial,23,1
2017,8,El Campin,Residencial,3,14.13,8
2018,3,Kennedy,Servicios Especiales,Servicios Especiales,25,1
2017,1,Asturias,Rural,3,28,1
2017,8,Bella Montaña (Hosp G. - Esc),Industrial,Industrial,1463,1
2017,10,Santa Helena - Conjunto La Estacion,Servicios Especiales,Servicios Especiales,93.83,6
2018,3,Vereda El Arenillo,Rural,4,13.31,13
2018,6,La Enea,Oficial,Oficial,48.31,13
2017,3,Vereda La Aurora,Comercial,Comercial,10,1
2018,5,Colombia,Residencial,5,7,1
2017,1,Estambul,Oficial,Oficial,2818.75,4
2016,5,las Delicias,Residencial,3,15.25,106
2018,1,Lleras,Oficial,Oficial,76,1
2017,3,Villa Jardin,Residencial,1,0,2
2017,11,Persia,Comercial,Comercial,1,3
2016,8,Vereda La Aurora,Rural,3,12.77,26
2017,4,Centro,Oficial,Oficial,39.63,68
2018,4,Chipre,Industrial,Industrial,204,3
2017,12,Arrayanes,Residencial,2,12.57,70
2017,3,La Toscana,Residencial,1,29.5,2
2016,8,Viveros,Comercial,Comercial,12.56,9
2016,10,San Sebastian(IV Etapa),Residencial,1,6.68,1091
2016,10,Vereda Agua Bonita,Rural,3,14.5,6
2016,5,Kennedy,Servicios Especiales,Servicios Especiales,15,1
2016,2,Bosques de Niza,Comercial,Comercial,1,1
2018,3,20 de julio,Comercial,Comercial,11.6,5
2016,3,Ciudadela La Linda,Servicios Especiales,Servicios Especiales,160,1
2016,8,San Ignacio,Oficial,Oficial,51,3
2016,4,MalHabar,Oficial,Oficial,56.8,5
2017,8,La Cumbre,Residencial,1,19,1
2016,6,CampoHermoso (Univ. Mzles),Residencial,2,22.88,8
2018,4,Los Rosales,Residencial,6,10.7,141
2017,9,Vereda Guacas,Comercial,Comercial,46.4,5
2018,3,La Florida,Residencial,4,16.16,728
2017,7,Vereda Alto del Naranjo,Rural,2,10.55,40
2017,4,El Campin,Residencial,4,11.23,246
2016,1,Vereda El Aventino,Comercial,Comercial,7.33,3
2017,3,Santa Helena - Conjunto La Estacion,Residencial,6,8,1
2017,5,Vereda Bajo Tablazo,Rural,4,12.44,9
2017,4,Nevado,Residencial,3,20,1
2017,2,Persia,Residencial,2,11.26,303
2017,3,Vereda San Peregrino,Suministro a Constru,Suministro a Constru,4,3
2017,4,Vereda Cuchilla de los Santa,Rural,2,11.75,28
2017,10,La Toscana,Residencial,3,9.03,179
2016,4,Los Alcazares,Comercial,Comercial,42.18,11
2017,5,Fundadores,Servicios Especiales,Servicios Especiales,8.5,2
2017,12,La Leonora,Residencial,6,8.25,218
2016,2,Panorama,Comercial,Comercial,2,1
2017,1,Los Agustinos,Servicios Especiales,Servicios Especiales,64,3
2018,4,San Sebastian (I - II Etapa),Rural,2,3.5,2
2017,2,VillaCarmenza,Comercial,Comercial,3.43,7
2018,2,Versalles,Residencial,6,8.42,463
2017,10,Bosconia,Residencial,1,12.29,34
2016,9,Versalles,Servicios Especiales,Servicios Especiales,186.8,25
2017,3,Vereda La Francia,Rural,3,3,1
2016,9,Estrada,Comercial,Comercial,83,2
2017,3,Vereda Quiebra de Velez,Industrial,Industrial,7.5,2
2017,1,Vereda La Pola,Industrial,Industrial,30,4
2018,6,VillaHermosa - La Playa,Residencial,3,9.19,85
2016,1,Betania,Comercial,Comercial,25.5,2
2017,4,El encuentro,Residencial,3,69,2
2018,1,Centro,Residencial,3,13.35,914
2017,4,Vereda La Palma,Industrial,Industrial,43,1
2017,3,Las Americas,Comercial,Comercial,10.98,55
2017,7,Fundadores,Servicios Especiales,Servicios Especiales,8,2
2017,7,MalHabar,Residencial,3,12.27,777
2016,7,CampoHermoso (Univ. Mzles),Servicios Especiales,Servicios Especiales,3,1
2017,11,La Isla,Oficial,Oficial,93,2
2016,1,Ciudadela La Linda,Rural,2,9,2
2016,9,Vereda La Siria,Servicios Especiales,Servicios Especiales,148,1
2017,5,Vereda La China,Rural,1,6.5,8
2017,4,Fatima,Residencial,3,13.85,1169
2018,2,Prado,Residencial,2,0,1
2017,11,Lleras,Comercial,Comercial,12.15,96
2017,7,Alta Suiza,Comercial,Comercial,8.34,137
2018,1,Camelia,Suministro a Constru,Suministro a Constru,55,3
2017,4,SanCancio,Residencial,6,11.22,1948
2016,4,Eucaliptus,Residencial,2,10.49,337
2017,1,Vereda La Cabaña,Servicios Especiales,Servicios Especiales,52,2
2017,10,Vereda Cueva Santa,Rural,4,9,1
2017,1,Vereda La Linda,Residencial,3,9.44,9
2018,4,Guayacanes,Comercial,Comercial,17.45,132
2018,6,Vereda La Francia,Rural,2,8.82,17
2016,5,Arboleda,Residencial,5,11.81,277
2017,2,La Sultana,Residencial,2,17,3
2017,8,Topacio,Residencial,1,14.67,3
2018,6,Solferino,Comercial,Comercial,12,1
2018,7,Panorama,Residencial,2,13.26,220
2017,3,Vereda La China,Industrial,Industrial,10.63,8
2016,7,Prado,Residencial,1,8.5,2
2017,8,El encuentro,Residencial,1,5.8,20
2017,5,Jesus de la Buena Esperanza,Residencial,2,14.34,216
2018,1,San Ignacio,Oficial,Oficial,9,3
2018,4,La Estrella,Residencial,4,11.29,55
2016,8,La Leonora,Servicios Especiales,Servicios Especiales,11.33,3
2017,5,Solferino,Residencial,2,11,1090
2017,9,Vereda La Cabaña,Comercial,Comercial,47.75,12
2018,6,MalHabar,Servicios Especiales,Servicios Especiales,10,1
2016,12,Vereda La Cabaña,Comercial,Comercial,40.27,11
2016,5,Bella Montaña (Hosp G. - Esc),Residencial,2,13.67,3
2016,11,Asis,Comercial,Comercial,21,1
2017,11,La Cumbre,Residencial,1,14,1
2017,6,Alta Suiza,Residencial,1,3,6
2018,2,La Francia,Residencial,6,12.2,325
2017,6,El Caribe,Residencial,1,15.67,3
2016,8,Vereda San Peregrino,Suministro a Constru,Suministro a Constru,2,3
2016,11,Panorama,Residencial,3,7.68,128
2017,1,El Caribe,Comercial,Comercial,14.29,7
2017,12,Vereda Cueva Santa,Rural,4,4,1
2018,1,PaloNegro,Residencial,3,10.08,335
2017,12,San Marcel,Residencial,5,11.16,129
2016,10,Gonzalez,Residencial,1,11.61,64
2017,6,Vereda Morrogordo,Rural,3,6,2
2016,7,CampoAmor,Residencial,3,14.68,1157
2017,8,Los Agustinos,Servicios Especiales,Servicios Especiales,62,3
2017,6,Camelia,Residencial,6,10.57,845
2017,4,Vereda Cascarero,Rural,3,6,1
2017,9,Asturias,Comercial,Comercial,70.61,28
2016,9,Minitas,Residencial,1,12.4,5
2016,2,La Carola,Comercial,Comercial,11.92,12
2016,3,Colombia,Oficial,Oficial,26,4
2017,8,Colombia,Residencial,1,13.7,10
2017,10,Centenario,Residencial,1,15.49,82
2016,4,San Antonio,Oficial,Oficial,166.67,6
2018,5,Corinto Urbano,Residencial,3,6,1
2016,7,Estrada,Residencial,1,9.83,82
2017,4,Alta Suiza,Servicios Especiales,Servicios Especiales,17.65,23
2017,12,Malteria,Residencial,2,11,1
2017,5,Vereda El Aventino,Servicios Especiales,Servicios Especiales,65,1
2016,12,Vereda Bajo Tablazo,Rural,2,17.56,193
2017,9,las Colinas,Servicios Especiales,Servicios Especiales,20,1
2017,5,El Campin,Comercial,Comercial,22.2,5
2016,6,Vereda La Aurora,Servicios Especiales,Servicios Especiales,2,1
2016,8,Vereda Cueva Santa,Comercial,Comercial,10.5,2
2016,12,Los Rosales,Comercial,Comercial,5.57,60
2017,1,La Argentina,Servicios Especiales,Servicios Especiales,16.5,2
2017,2,Vereda Manzanares,Rural,1,6.86,42
2017,11,Milan,Servicios Especiales,Servicios Especiales,25,11
2016,8,Vereda Quiebra de Velez,Rural,4,72.25,4
2017,6,La Enea,Oficial,Oficial,40.69,13
2018,1,Vereda Farallones,Oficial,Oficial,25,1
2016,11,El Caribe,Servicios Especiales,Servicios Especiales,54.5,2
2018,4,Centro,Residencial,3,13.18,927
2017,10,las Colinas,Comercial,Comercial,56.91,11
2017,3,Vereda Hoyo Frio,Rural,2,7.25,4
2016,7,Vereda Hoyo Frio,Rural,2,4.25,4
2016,9,La Avanzada,Residencial,2,18.09,58
2016,4,Isabella,Residencial,1,14.5,2
2018,5,Vereda San Peregrino,Oficial,Oficial,104,4
2016,12,Pio XII,Comercial,Comercial,17,1
2017,2,El Carmen,Servicios Especiales,Servicios Especiales,13,1
2016,1,Baja Leonora,Residencial,1,20.58,12
2017,5,Velez,Comercial,Comercial,11.29,51
2016,3,Asturias,Industrial,Industrial,470,1
2016,6,La Leonora,Residencial,4,12.93,361
2017,12,CampoHermoso (Univ. Mzles),Oficial,Oficial,71,4
2017,7,Vereda El Arenillo,Industrial,Industrial,6.8,5
2018,5,La Panamericana,Comercial,Comercial,18.39,106
2017,9,La Sultana,Residencial,1,13,1
2016,11,Lleras,Residencial,2,20,1
2018,2,Vereda La Linda,Residencial,1,14.17,6
2017,10,Vereda Cuchilla del Salado,Rural,1,9.07,59
2016,10,La Avanzada,Residencial,1,11.62,220
2016,1,San Jorge,Residencial,3,14.58,551
2017,7,Alta Suiza,Residencial,5,7.79,569
2018,6,Minitas,Residencial,3,13.04,487
2017,8,Palogrande,Oficial,Oficial,164.25,24
2016,5,Villa Nueva,Residencial,3,10.5,2
2017,8,Chipre,Servicios Especiales,Servicios Especiales,4.25,4
2018,4,Villa Julia,Residencial,2,13.77,115
2017,1,Aranjuez,Residencial,2,11.26,72
2018,1,La Panamericana,Comercial,Comercial,22.65,106
2017,11,Camelia,Residencial,4,9.57,14
2017,4,Chachafruto,Residencial,6,14.27,49
2016,7,La Cumbre,Oficial,Oficial,6.5,2
2017,1,Santa Helena - Conjunto La Estacion,Residencial,2,13,6
2016,8,Fatima,Oficial,Oficial,56.5,4
2016,8,Eucaliptus,Residencial,1,15.27,55
2016,6,El Campin,Comercial,Comercial,11.5,6
2016,12,Vereda El Aventino,Rural,4,11.33,3
2017,2,Colon,Residencial,3,19.54,313
2016,3,Las Americas,Industrial,Industrial,34,2
2016,1,Vereda La Aurora,Rural,1,11.07,59
2017,9,Milan,Residencial,3,27.83,6
2016,8,Vereda La Trinidad,Industrial,Industrial,47.4,5
2017,12,La Cumbre,Residencial,2,11.61,741
2017,9,El Porvenir,Residencial,1,15,1
2016,1,Baja Suiza,Comercial,Comercial,146,2
2016,7,San Antonio,Servicios Especiales,Servicios Especiales,24,4
2016,4,La Sultana,Servicios Especiales,Servicios Especiales,20,2
2016,8,Chachafruto,Residencial,6,14.69,49
2016,1,Parque Caldas,Residencial,3,2.5,2
2018,5,Quinta Hispania,Residencial,2,9.33,6
2017,3,San Jorge,Comercial,Comercial,13.43,53
2017,8,VillaHermosa - La Playa,Residencial,1,21.67,3
2016,3,La Enea,Residencial,1,14.12,17
2016,11,Vereda La Cabaña,Rural,1,4.93,103
2017,2,La Carola,Comercial,Comercial,10.08,12
2017,10,las Delicias,Comercial,Comercial,213.48,21
2017,4,Vereda La Violeta,Servicios Especiales,Servicios Especiales,45,1
2018,3,La Sultana,Comercial,Comercial,13.06,34
2018,3,Sinai,Residencial,2,10.34,708
2018,3,Vereda San Peregrino,Rural,3,14.17,63
2016,7,Los Cedros,Residencial,3,13.2,403
2016,10,Vereda El Aventino,Rural,1,17.17,42
2018,3,Vereda La Palma,Residencial,1,25,1
2017,2,Villa Julia,Oficial,Oficial,0,1
2017,1,Vereda La Siria,Rural,1,5.92,12
2018,4,Fatima,Servicios Especiales,Servicios Especiales,70.67,3
2016,10,Colon,Oficial,Oficial,179.67,3
2018,3,La Toscana,Servicios Especiales,Servicios Especiales,13,1
2016,10,Fanny Gonzalez,Oficial,Oficial,27,2
2017,11,La Isla,Residencial,1,11.17,115
2017,3,Vereda El Rosario,Suministro a Constru,Suministro a Constru,6,1
2017,7,Vereda Quiebra del Billar,Rural,1,9.33,3
2018,6,Chipre,Oficial,Oficial,106.93,14
2017,12,San Jorge,Servicios Especiales,Servicios Especiales,640.5,2
2017,3,Vivienda Popular,Residencial,1,10.96,52
2017,9,Bella Montaña (Hosp G. - Esc),Residencial,2,13.33,3
2016,12,La Sultana,Residencial,3,14.33,2022
2017,2,Vereda Alto Tablazo,Comercial,Comercial,26.4,5
2016,2,Vereda Cueva Santa,Oficial,Oficial,13,1
2016,6,Hoyo Frio,Residencial,1,12,1
2017,4,Arrayanes,Residencial,4,7.35,93
2018,2,PaloNegro,Residencial,3,9.79,335
2016,1,Vereda La Trinidad,Comercial,Comercial,216.5,2
2018,2,Camelia,Residencial,6,11.23,876
2016,4,Vereda La Palma,Residencial,1,22,1
2017,2,Alta Suiza,Residencial,6,8.39,514
2018,3,Vereda La Manuela,Rural,3,77,1
2018,6,Uribe,Residencial,4,12.55,256
2016,9,Minitas,Oficial,Oficial,28.2,5
2018,4,Vereda La China,Comercial,Comercial,5,1
2016,11,VillaCarmenza,Comercial,Comercial,5,7
2017,12,Vereda Minitas,Rural,1,5.6,20
2017,1,Vereda San Peregrino,Rural,3,18.56,57
2016,1,Bosques de Niza,Comercial,Comercial,0,1
2017,10,Saenz,Comercial,Comercial,14,1
2016,1,San Sebastian (I - II Etapa),Residencial,2,7,3
2016,9,Las Americas,Industrial,Industrial,36,2
2017,10,MalHabar,Residencial,1,14.5,2
2018,4,Villa Julia,Oficial,Oficial,0,1
2017,7,San Joaquin,Residencial,3,14.71,763
2017,1,Vereda Manzanares,Industrial,Industrial,10.14,7
2016,11,Zona Industrial,Suministro a Constru,Suministro a Constru,47,1
2018,2,Vereda Bajo Corinto,Residencial,4,7,1
2017,10,Vereda Bajo Tablazo,Rural,3,15.15,74
2017,2,VillaCarmenza,Residencial,4,7.35,600
2016,12,El Porvenir,Residencial,2,10.75,437
2018,3,La Enea,Industrial,Industrial,487.5,8
2016,10,Kennedy,Residencial,2,12.75,561
2018,1,Centro,Oficial,Oficial,30.62,68
2016,6,La Enea,Residencial,2,12.45,118
2018,3,Sacatin,Servicios Especiales,Servicios Especiales,6,1
2017,2,20 de julio,Residencial,3,14.16,116
2017,12,El Sol,Residencial,2,24,1
2016,5,San Antonio,Oficial,Oficial,176.67,6
